timestamp,src_ip,dst_ip,direction,protocol,src_port,dst_port,length
"('2025-03-22T04:07:28.827920',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:28.830209',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.832214',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:28.834213',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:28.836219',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:28.840225',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,73
"('2025-03-22T04:07:28.843231',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,73
"('2025-03-22T04:07:28.845231',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.847229',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:28.848735',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.850743',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,73
"('2025-03-22T04:07:28.851744',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:28.854743',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:28.856766',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.858768',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:28.860743',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.861763',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,73
"('2025-03-22T04:07:28.863757',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,800
"('2025-03-22T04:07:28.864768',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:28.866757',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.867742',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:28.870743',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:28.872742',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.875742',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.877743',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,73
"('2025-03-22T04:07:28.878744',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:28.880742',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.882742',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.883763',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:28.886744',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,73
"('2025-03-22T04:07:28.890745',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.892746',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.895744',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,73
"('2025-03-22T04:07:28.896744',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:28.898745',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,79
"('2025-03-22T04:07:28.900742',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,73
"('2025-03-22T04:07:28.903744',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:28.906744',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:28.908744',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.910742',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.911743',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,73
"('2025-03-22T04:07:28.913760',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.915744',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.918747',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:28.921746',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,78
"('2025-03-22T04:07:28.925745',)",192.168.0.64,142.251.222.35,-512,TCP,55090,443,54
"('2025-03-22T04:07:28.927744',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.929789',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.931790',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,73
"('2025-03-22T04:07:28.933772',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:28.935770',)",142.250.207.10,192.168.0.64,-512,UDP,443,60607,225
"('2025-03-22T04:07:28.939772',)",192.168.0.64,142.250.207.10,-512,UDP,60607,443,205
"('2025-03-22T04:07:28.941769',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:28.943771',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,75
"('2025-03-22T04:07:28.945771',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.947774',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.949771',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,73
"('2025-03-22T04:07:28.951772',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:28.954775',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.957771',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.959776',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.961776',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.972951',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:28.975950',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.977949',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.980950',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:28.981947',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.983949',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.985949',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:28.988950',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.991954',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:28.993952',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:28.995948',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:28.997948',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,73
"('2025-03-22T04:07:28.998948',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,73
"('2025-03-22T04:07:29.000947',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,73
"('2025-03-22T04:07:29.003138',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,74
"('2025-03-22T04:07:29.006145',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,74
"('2025-03-22T04:07:29.008660',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.010665',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.012665',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.014663',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.015665',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.017665',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.018665',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.020667',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,74
"('2025-03-22T04:07:29.023665',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,74
"('2025-03-22T04:07:29.025666',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,74
"('2025-03-22T04:07:29.027665',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:29.030153',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.032163',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.034162',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.035163',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.037158',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.038668',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.039678',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.042005',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,264
"('2025-03-22T04:07:29.044002',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,249
"('2025-03-22T04:07:29.046003',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.047003',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.049004',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,65
"('2025-03-22T04:07:29.051005',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.052003',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,71
"('2025-03-22T04:07:29.054004',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,74
"('2025-03-22T04:07:29.056003',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,75
"('2025-03-22T04:07:29.058004',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,75
"('2025-03-22T04:07:29.060003',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:29.061020',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.063004',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.064003',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1287
"('2025-03-22T04:07:29.066005',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:29.067003',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:29.069003',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:29.072004',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:29.075005',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,1292
"('2025-03-22T04:07:29.078004',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,718
"('2025-03-22T04:07:29.080009',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,276
"('2025-03-22T04:07:29.081007',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.083009',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.085008',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.086009',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,65
"('2025-03-22T04:07:29.089009',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,75
"('2025-03-22T04:07:29.091009',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,75
"('2025-03-22T04:07:29.093008',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,80
"('2025-03-22T04:07:29.095008',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:29.096007',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.098009',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.099009',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.101010',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.105011',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.109140',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.111144',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.113146',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,75
"('2025-03-22T04:07:29.114145',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,75
"('2025-03-22T04:07:29.116145',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,75
"('2025-03-22T04:07:29.117145',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.120659',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:29.122661',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,527
"('2025-03-22T04:07:29.124664',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,75
"('2025-03-22T04:07:29.126661',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,463
"('2025-03-22T04:07:29.127663',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.130172',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.131177',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:29.133175',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.135173',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.137177',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:29.139689',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.141694',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.143693',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:29.145692',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.146693',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,936
"('2025-03-22T04:07:29.148690',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.150695',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,251
"('2025-03-22T04:07:29.152695',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,65
"('2025-03-22T04:07:29.154695',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,251
"('2025-03-22T04:07:29.155696',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,65
"('2025-03-22T04:07:29.157695',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.158695',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.160717',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.161714',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.164697',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,67
"('2025-03-22T04:07:29.167698',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:29.170697',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,78
"('2025-03-22T04:07:29.172701',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:29.174701',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,511
"('2025-03-22T04:07:29.176702',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,65
"('2025-03-22T04:07:29.177701',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.179700',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.181736',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:29.183736',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.185735',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.187734',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,160
"('2025-03-22T04:07:29.189734',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,130
"('2025-03-22T04:07:29.192732',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,78
"('2025-03-22T04:07:29.193731',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.195730',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.197731',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,166
"('2025-03-22T04:07:29.199730',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,73
"('2025-03-22T04:07:29.200731',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,74
"('2025-03-22T04:07:29.202731',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,81
"('2025-03-22T04:07:29.204733',)",192.168.0.64,210.220.163.82,-512,UDP,58239,53,75
"('2025-03-22T04:07:29.206731',)",192.168.0.64,210.220.163.82,-512,UDP,60832,53,75
"('2025-03-22T04:07:29.208774',)",142.250.207.10,192.168.0.64,-512,UDP,443,60607,1002
"('2025-03-22T04:07:29.209734',)",142.250.207.10,192.168.0.64,-512,UDP,443,60607,163
"('2025-03-22T04:07:29.212732',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,941
"('2025-03-22T04:07:29.213731',)",192.168.0.64,142.250.207.10,-512,UDP,60607,443,73
"('2025-03-22T04:07:29.215730',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.217731',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.219732',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,74
"('2025-03-22T04:07:29.221735',)",210.220.163.82,192.168.0.64,-512,UDP,53,58239,91
"('2025-03-22T04:07:29.224755',)",210.220.163.82,192.168.0.64,-512,UDP,53,60832,125
"('2025-03-22T04:07:29.226747',)",192.168.0.64,172.217.25.174,-512,TCP,55091,443,66
"('2025-03-22T04:07:29.230970',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.232975',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.233976',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,74
"('2025-03-22T04:07:29.235976',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,75
"('2025-03-22T04:07:29.238978',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,1292
"('2025-03-22T04:07:29.241517',)",142.250.207.3,192.168.0.64,-512,UDP,443,50599,113
"('2025-03-22T04:07:29.243516',)",192.168.0.64,142.250.207.3,-512,UDP,50599,443,74
"('2025-03-22T04:07:29.244518',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,868
"('2025-03-22T04:07:29.246518',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,194
"('2025-03-22T04:07:29.247517',)",142.250.207.10,192.168.0.64,-512,UDP,443,60607,66
"('2025-03-22T04:07:29.250029',)",142.250.207.10,192.168.0.64,-512,TCP,443,55088,239
"('2025-03-22T04:07:29.251031',)",142.250.207.10,192.168.0.64,-512,TCP,443,55088,207
"('2025-03-22T04:07:29.253031',)",142.250.207.10,192.168.0.64,-512,TCP,443,55088,85
"('2025-03-22T04:07:29.255073',)",142.250.207.10,192.168.0.64,-512,TCP,443,55088,93
"('2025-03-22T04:07:29.258032',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1288
"('2025-03-22T04:07:29.260035',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.262034',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.264034',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.265035',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.267033',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1292
"('2025-03-22T04:07:29.268034',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,481
"('2025-03-22T04:07:29.270040',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,1000
"('2025-03-22T04:07:29.272038',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,67
"('2025-03-22T04:07:29.273039',)",192.168.0.64,142.250.207.10,-512,TCP,55088,443,54
"('2025-03-22T04:07:29.275041',)",192.168.0.64,142.250.207.10,-512,TCP,55088,443,54
"('2025-03-22T04:07:29.277044',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,78
"('2025-03-22T04:07:29.279039',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,74
"('2025-03-22T04:07:29.281039',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,74
"('2025-03-22T04:07:29.282039',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,78
"('2025-03-22T04:07:29.284038',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,78
"('2025-03-22T04:07:29.285039',)",192.168.0.64,142.250.207.10,-512,TCP,55088,443,93
"('2025-03-22T04:07:29.287055',)",172.217.25.174,192.168.0.64,-512,TCP,443,55091,66
"('2025-03-22T04:07:29.289059',)",192.168.0.64,172.217.25.174,-512,TCP,55091,443,54
"('2025-03-22T04:07:29.293424',)",192.168.0.64,172.217.25.174,-512,TCP,55091,443,1466
"('2025-03-22T04:07:29.296422',)",192.168.0.64,172.217.25.174,-512,TCP,55091,443,367
"('2025-03-22T04:07:29.299943',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,399
"('2025-03-22T04:07:29.301947',)",192.168.0.64,172.217.26.227,-512,UDP,59072,443,963
"('2025-03-22T04:07:29.303946',)",192.168.0.64,172.217.175.68,-512,UDP,63286,443,152
"('2025-03-22T04:07:29.307944',)",172.217.26.227,192.168.0.64,-512,UDP,443,59072,66
"('2025-03-22T04:07:29.309942',)",172.217.25.174,192.168.0.64,-512,TCP,443,55091,66
"('2025-03-22T04:07:29.311943',)",172.217.25.174,192.168.0.64,-512,TCP,443,55091,54
"('2025-03-22T04:07:29.312941',)",172.217.175.68,192.168.0.64,-512,UDP,443,63286,72
